# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Thu Jan 23 14:55:12 CET 2025 [seed=1737640490054]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
879000	-3889.3188759072077	-200.65380352303862	-3688.665072384169	1068.325116349791	955.4228288556885	8345.79180920744	1068.325116349791	955.4228288556885	2526.566556632373	5.445071986964098	0.22774054443030162	0.24161709473032816	0.30944977001992524	0.2211925908194451	1.31145526953325E-4	1.3114552695332504E-4	-3688.665072384169	0.0	-189.50437494258122
880000	-3874.316625166783	-183.76213381960483	-3690.554491347178	514.7405676295891	1509.0073775758904	3821.1235311527653	514.7405676295891	1509.0073775758904	1460.1691240489206	4.535159203545464	0.24171957861469914	0.24004459368720374	0.2828527963700655	0.23538303132803168	3.068269636304733E-4	3.068269636304732E-4	-3690.554491347178	0.0	-173.58680825698374
881000	-3889.129688358323	-198.5788366718763	-3690.550851686447	1076.0521259129039	947.6958192925756	8166.190419912884	1076.0521259129039	947.6958192925756	2084.050700517032	4.576839089965925	0.27463182623763094	0.23393308197814155	0.283746556225071	0.2076885355591565	1.3960040463934856E-4	1.3960040463934862E-4	-3690.550851686447	0.0	-188.2179511588882
882000	-3864.211301614924	-175.37806830777043	-3688.833233307154	370.3968688780721	1653.3510763274073	3037.5532120283087	370.3968688780721	1653.3510763274073	781.3861129958178	5.0116387478913484	0.2589993774522748	0.23369988403982275	0.30790389886346076	0.1993968396444417	3.5982855643906943E-4	3.598285564390694E-4	-3688.833233307154	0.0	-166.25532229647817
883000	-3900.87853455176	-203.5375660011057	-3697.3409685506545	1211.459320591609	812.2886246138705	9844.163416047697	1211.459320591609	812.2886246138705	1648.2056410999296	4.79935734106278	0.2348667876605831	0.2666131721372272	0.2974487467623759	0.2010712934398138	1.1414293492721265E-4	1.1414293492721261E-4	-3697.3409685506545	0.0	-193.99335895991427
884000	-3908.393099308517	-215.02821030139123	-3693.364889007126	2068.563095116904	-44.81514991142467	16040.849046716403	2068.563095116904	-44.81514991142467	4030.241463969764	4.8352268260791345	0.24344404626211893	0.23700653241830386	0.3050662123844399	0.2144832089351373	6.599236006323365E-5	6.599236006323366E-5	-3693.364889007126	0.0	-202.78170402469797
885000	-3919.6641332137588	-227.30405050005888	-3692.3600827136997	3406.355334038419	-1382.6073888329397	25121.780854056473	3406.355334038419	-1382.6073888329397	6257.8813666162005	4.610626531798487	0.2424036278105188	0.22832003433036444	0.3050662123844399	0.2242101254746768	4.759350975836871E-5	4.7593509758368725E-5	-3692.3600827136997	0.0	-212.70536057893085
886000	-3881.589037505409	-186.76594801139936	-3694.8230894940098	705.518289958924	1318.2296552465555	5089.425574567204	705.518289958924	1318.2296552465555	1171.634388570306	4.814129657664962	0.24533989960828967	0.24055790964746637	0.29136157735514245	0.22274061338910145	2.2235011664540965E-4	2.2235011664540968E-4	-3694.8230894940098	0.0	-177.36381361556428
887000	-3860.3565630434705	-171.81981939732412	-3688.5367436461465	309.57169709851337	1714.176248106966	2466.6777947541295	309.57169709851337	1714.176248106966	727.277646698814	4.850779909591259	0.2385677851933135	0.23732782001821098	0.3000472820310752	0.22405711275740023	4.384301456707087E-4	4.3843014567070886E-4	-3688.5367436461465	0.0	-162.6765831082771
888000	-3880.9685895220646	-186.91338686208755	-3694.055202659977	708.2086657445222	1315.5392794609572	5222.046731342561	708.2086657445222	1315.5392794609572	1298.4704620820826	4.5906606377439765	0.26071962484905764	0.26041907664402203	0.2798599738694412	0.19900132463747902	2.1097981387668022E-4	2.109798138766803E-4	-3694.055202659977	0.0	-177.41492251758532
889000	-3877.822983281314	-181.88140092584567	-3695.941582355468	540.7651573979246	1482.9827878075548	4076.2636711796345	540.7651573979246	1482.9827878075548	1044.1874072065368	5.412798654319967	0.24607540293447322	0.24767710743010174	0.2734977462641791	0.23274974337124588	2.9105108011060496E-4	2.910510801106048E-4	-3695.941582355468	0.0	-172.2568950931886
890000	-3850.1184365092845	-159.41097162830232	-3690.707464880982	215.29588626758704	1808.4520589378924	1562.8727769504205	215.29588626758704	1808.4520589378924	344.99180458516514	5.412798654319967	0.2440711407881622	0.22999799970765356	0.30746125826334775	0.21846960124083636	6.810838354960736E-4	6.810838354960737E-4	-3690.707464880982	0.0	-150.8095601974946
891000	-3856.450395155044	-162.25965926638074	-3694.1907358886633	214.46379105847262	1809.2841541470068	1684.951747933314	214.46379105847262	1809.2841541470068	398.9886695253572	5.935186391149741	0.2440711407881622	0.24051045227330986	0.2865338043935363	0.2288846025449915	6.386294505227924E-4	6.386294505227923E-4	-3694.1907358886633	0.0	-153.381696497589
892000	-3852.711062749227	-160.1914631887481	-3692.519599560479	198.45770113858674	1825.2902440668927	1457.5409057967033	198.45770113858674	1825.2902440668927	488.10544028581984	5.793027647301025	0.25067208758940346	0.2348755196322384	0.2865338043935363	0.22791858838482168	7.425297018853634E-4	7.425297018853632E-4	-3692.519599560479	0.0	-150.90508838430625
893000	-3848.311746147202	-157.98285146974243	-3690.3288946774596	180.110462795485	1843.6374824099944	1442.0030083192682	180.110462795485	1843.6374824099944	302.7155083254058	4.932958267281003	0.26278221307931215	0.24097423340256283	0.29315850385210285	0.20308504966602206	8.02477407657393E-4	8.024774076573928E-4	-3690.3288946774596	0.0	-149.470319238881
894000	-3859.1685239405397	-155.27493656491222	-3703.8935873756272	155.5099426531969	1868.2380025522825	1265.4114535389565	155.5099426531969	1868.2380025522825	356.28124039219114	4.620666269753907	0.2370128656545559	0.2521807706869219	0.287337280181712	0.2234690834768101	8.349836167485117E-4	8.349836167485116E-4	-3703.8935873756272	0.0	-146.65045432514086
895000	-3843.9226384777885	-154.278893972363	-3689.6437445054257	147.88207817369087	1875.8658670317886	1089.5108262423696	147.88207817369087	1875.8658670317886	401.4938721518487	4.391862055357512	0.2653500949990838	0.23052301321389304	0.3009378845943447	0.20318900719267843	0.00104485529198719	0.00104485529198719	-3689.6437445054257	0.0	-145.2883226283841
896000	-3852.440621342787	-157.38122315080025	-3695.0593981919865	184.24621572112474	1839.5017294843547	1383.4573924856747	184.24621572112474	1839.5017294843547	356.9574728401514	4.535217799703278	0.26165224649527696	0.22889309711161895	0.29592183005825573	0.2135328263348483	8.365592528102125E-4	8.365592528102123E-4	-3695.0593981919865	0.0	-148.72196785187464
897000	-3855.06830743251	-163.0812069689823	-3691.987100463528	250.87707331768928	1772.8708718877901	1820.6913807573583	250.87707331768928	1772.8708718877901	461.2959869891929	4.832242620354043	0.2451565435290958	0.24734219644936015	0.30245755864205953	0.20504370137948447	5.939532213278765E-4	5.939532213278764E-4	-3691.987100463528	0.0	-154.36044118367005
898000	-3866.1578759841386	-169.12286228588772	-3697.035013698251	283.49520245983405	1740.2527427456455	2179.617305890693	283.49520245983405	1740.2527427456455	648.400984235145	5.569797221802721	0.25753500748275543	0.2400457683343911	0.2889620322202586	0.2134571919625948	5.74012642167204E-4	5.740126421672041E-4	-3697.035013698251	0.0	-159.61137453526723
899000	-3858.3453918169694	-167.34571961611653	-3690.9996722008527	275.3402159367649	1748.4077292687145	2110.389989418626	275.3402159367649	1748.4077292687145	618.3060319614362	4.49895552806016	0.24789722020067861	0.25488560684412825	0.2889620322202586	0.20825514073493445	5.413789962454435E-4	5.413789962454436E-4	-3690.9996722008527	0.0	-158.3304910488664
900000	-3877.9392114136267	-174.1249913237785	-3703.8142200898483	333.50456922044043	1690.2433759850392	2739.118545647456	333.50456922044043	1690.2433759850392	742.1303853281162	4.482811185700608	0.2618125868372955	0.23709154583240108	0.29167867188547913	0.20941719544482418	4.012434914140714E-4	4.0124349141407124E-4	-3703.8142200898483	0.0	-165.13195412609642
901000	-3876.8986120676263	-179.20097790037772	-3697.6976341672485	490.47454998204546	1533.273395223434	3518.5190761621234	490.47454998204546	1533.273395223434	664.2682932082477	5.011159826972287	0.2485204728926809	0.24272879045240475	0.2993335412100901	0.20941719544482418	3.3247105247563347E-4	3.324710524756335E-4	-3697.6976341672485	0.0	-170.39392761298615
902000	-3881.094845789433	-182.2658638831014	-3698.8289819063316	610.4438788682227	1413.3040663372567	4218.736957128738	610.4438788682227	1413.3040663372567	1023.2444639910415	5.5316297510813595	0.2574080617455396	0.24526051317741268	0.2795220937905832	0.21780933128646446	2.799327847683291E-4	2.799327847683292E-4	-3698.8289819063316	0.0	-172.69319171702995
903000	-3882.277388515282	-188.69872571492945	-3693.5786628003525	674.4138792863204	1349.334065919159	5390.954358087484	674.4138792863204	1349.334065919159	985.8499039857836	5.305856337198859	0.2322268999213687	0.25458677747897535	0.3099170911456069	0.20326923145404896	2.0737561234689152E-4	2.0737561234689155E-4	-3693.5786628003525	0.0	-179.59631695619495
904000	-3881.218345623264	-188.77211174432628	-3692.446233878938	752.7942296108857	1270.9537155945936	5551.104601299258	752.7942296108857	1270.9537155945936	1096.550782620536	4.696789269089549	0.2714054931604321	0.2331338406338678	0.2860586268475655	0.20940203935813445	2.0838883937941423E-4	2.0838883937941433E-4	-3692.446233878938	0.0	-179.59541835586845
905000	-3881.4866204935893	-185.2513802194717	-3696.2352402741176	694.8250429613664	1328.9229022441132	4850.421273674438	694.8250429613664	1328.9229022441132	1166.859269137928	4.381751116890375	0.250014152678619	0.247354820142838	0.2860586268475655	0.21657240033097738	2.428574287335339E-4	2.428574287335339E-4	-3696.2352402741176	0.0	-175.86931068318006
906000	-3887.3478175056807	-196.43912393708865	-3690.9086935685923	991.2197794243033	1032.528165781176	7691.602394751498	991.2197794243033	1032.528165781176	1698.656899028646	4.7456622118631016	0.2587358320188467	0.23145119569593425	0.3011708269490965	0.20864214533612235	1.4564975991209552E-4	1.456497599120954E-4	-3690.9086935685923	0.0	-186.587759280814
907000	-3878.3694921425454	-185.99455801453084	-3692.3749341280145	651.2248520517726	1372.523093153707	4724.779775793394	651.2248520517726	1372.523093153707	1451.0059647474975	4.9588098705497075	0.24933453791082522	0.23996320867468726	0.30170304365595424	0.20899920975853314	2.4351176267844277E-4	2.4351176267844277E-4	-3692.3749341280145	0.0	-175.95715296275284
908000	-3895.3306244810174	-203.25362494849256	-3692.076999532525	1284.9728010290005	738.775144176479	10097.552055272872	1284.9728010290005	738.775144176479	2040.7526886475875	4.532307907946534	0.2528693268429831	0.23996320867468726	0.2981682547237964	0.20899920975853314	1.0755673285716564E-4	1.0755673285716563E-4	-3692.076999532525	0.0	-193.2604899875037
909000	-3884.0193664175454	-191.01934088194272	-3693.0000255356026	777.4209677218109	1246.3269774836685	6218.500466980502	777.4209677218109	1246.3269774836685	1257.6718834096043	4.557179945510176	0.24102554228867182	0.23397983176729217	0.31324207875276716	0.2117525471912687	1.818110957561746E-4	1.8181109575617462E-4	-3693.0000255356026	0.0	-181.73619649746323
910000	-3876.4440891169347	-186.7281598149714	-3689.715929301963	670.9995127295917	1352.7484324758877	5098.1707735008495	670.9995127295917	1352.7484324758877	1010.5056360251632	4.681322953956188	0.26301673387599883	0.22453858497911028	0.2835346617028643	0.22891001944202638	2.1286973414538982E-4	2.1286973414538977E-4	-3689.715929301963	0.0	-177.74194507064777
911000	-3909.0291281899413	-210.45302207355402	-3698.576106116387	1677.100939377291	346.6470058281884	13287.26815361077	1677.100939377291	346.6470058281884	2935.1715250664183	5.230131087541135	0.254347715862025	0.26300402425662917	0.2853474935556931	0.19730076632565252	8.450065824775453E-5	8.450065824775449E-5	-3698.576106116387	0.0	-199.22692503898938
912000	-3878.551958489934	-184.7521407548303	-3693.7998177351037	614.2058145481996	1409.5421306572798	4431.062042530146	614.2058145481996	1409.5421306572798	1362.6537434641639	4.7862654287000055	0.24748242947882912	0.258647339549274	0.2836873968853002	0.2101828340865965	2.493807253223445E-4	2.493807253223444E-4	-3693.7998177351037	0.0	-174.91600737954644
913000	-3872.3162184174494	-184.92796570925262	-3687.388252708197	646.3639548849127	1377.3839903205667	4581.50441762262	646.3639548849127	1377.3839903205667	1290.9010099089257	4.84761775262657	0.2447457612834848	0.2428023480233102	0.299532388411264	0.21291950228194081	2.428535059628884E-4	2.4285350596288835E-4	-3687.388252708197	0.0	-175.2225662466025
914000	-3878.648829682552	-183.52073899258593	-3695.128090689966	597.7004759683937	1426.0474692370858	4422.114880930484	597.7004759683937	1426.0474692370858	968.1822453252497	5.38583254849066	0.22970834819217573	0.23344732176191982	0.30811291595079016	0.22873141409511416	2.40780637923837E-4	2.4078063792383703E-4	-3695.128090689966	0.0	-174.31209079605614
915000	-3861.80363295532	-171.07227478728683	-3690.7313581680332	331.5131869880731	1692.2347582174064	2592.437017754911	331.5131869880731	1692.2347582174064	504.03884365537544	5.5028674787052605	0.24286026387960544	0.24072144407737933	0.30327576008023993	0.21314253196277513	4.502977388033659E-4	4.502977388033659E-4	-3690.7313581680332	0.0	-162.26620127944852
916000	-3884.658206429412	-191.52135605630363	-3693.1368503731082	865.7151816437004	1158.0327635617791	6416.815219917156	865.7151816437004	1158.0327635617791	1243.7995722819433	4.746919904903804	0.24286026387960544	0.2598661468449059	0.2841310573127134	0.21314253196277513	1.7920573615123805E-4	1.79205736151238E-4	-3693.1368503731082	0.0	-182.2119260688579
917000	-3894.217655494936	-195.5554612626573	-3698.6621942322786	970.8435641802927	1052.904381025187	7266.076275142598	970.8435641802927	1052.904381025187	1131.3503409524556	5.361129983238494	0.27250114419895527	0.21253144067205548	0.30364383113327637	0.21132358399571266	1.524001661591701E-4	1.5240016615917013E-4	-3698.6621942322786	0.0	-186.46905188680162
918000	-3883.2612599321737	-194.3601228130505	-3688.901137119123	817.6259992885979	1206.1219459168815	6668.079659037921	817.6259992885979	1206.1219459168815	1819.0794461788162	4.843567729735773	0.26356332702563345	0.25479210691207127	0.2888436072435771	0.1928009588187179	1.6362007325671448E-4	1.6362007325671442E-4	-3688.901137119123	0.0	-184.19175341953826
919000	-3878.9024671772804	-181.74120382687966	-3697.1612633504005	526.8754494898415	1496.872495715638	4053.8873028431713	526.8754494898415	1496.872495715638	884.5376378238385	4.616168943646775	0.249905862658358	0.21471271526154603	0.3044860503948524	0.23089537168524327	2.888290736980372E-4	2.8882907369803714E-4	-3697.1612633504005	0.0	-172.67997930180965
920000	-3862.891592972121	-168.75593855197792	-3694.135654420143	286.24742492124744	1737.5005202842322	2201.6676116738686	286.24742492124744	1737.5005202842322	696.0269320247639	4.965471176279674	0.26660920143370126	0.24421987985044036	0.29590623243174025	0.1932646862841179	5.236727804762694E-4	5.236727804762695E-4	-3694.135654420143	0.0	-159.43847464846908
921000	-3884.177560883	-193.36318689461586	-3690.814373988384	886.7661941302662	1136.9817510752132	6646.839298941549	886.7661941302662	1136.9817510752132	1742.901873364479	5.133041358981991	0.23852971793201558	0.24222176156025893	0.2858283215259103	0.23342019898181496	1.665204109741376E-4	1.6652041097413753E-4	-3690.814373988384	0.0	-183.2069633656772
922000	-3878.152733773366	-187.42924223897336	-3690.7234915343925	668.3330113991408	1355.4149338063387	5100.465170900111	668.3330113991408	1355.4149338063387	1405.086468876698	4.465312109733705	0.24793902782786822	0.24222176156025893	0.30113607494730243	0.20870313566457016	2.2649038893934257E-4	2.2649038893934257E-4	-3690.7234915343925	0.0	-177.68134457905097
923000	-3888.7845471517676	-192.50911814241172	-3696.275429009356	895.7765813261286	1127.971363879351	6543.5110386169345	895.7765813261286	1127.971363879351	1585.697248570544	5.6533078324089105	0.24793902782786822	0.24222176156025893	0.27342940829439777	0.23640980231747483	1.7348775047377403E-4	1.7348775047377403E-4	-3696.275429009356	0.0	-182.4090159762719
924000	-3888.4693969530663	-192.21325868463882	-3696.2561382684275	803.0766883258607	1220.6712568796188	6259.212037662637	803.0766883258607	1220.6712568796188	1233.992609906231	4.672803609200016	0.2400518725513384	0.277686099513824	0.27237765287856686	0.20988437505627053	1.7475850404230842E-4	1.7475850404230842E-4	-3696.2561382684275	0.0	-182.9990264685423
925000	-3866.2655295118816	-176.7047134182863	-3689.5608160935953	412.7417255624064	1611.006219643073	3232.9001103844703	412.7417255624064	1611.006219643073	554.9668635526998	4.593818555874368	0.2505296612577214	0.2302726592746363	0.3019826078849381	0.217215071582704	3.3115953226180796E-4	3.31159532261808E-4	-3689.5608160935953	0.0	-168.3639850391757
926000	-3866.8350771917976	-176.1973692197688	-3690.6377079720287	443.39572290247656	1580.352222303003	3243.231230621297	443.39572290247656	1580.352222303003	588.9929194206621	4.508158585770775	0.25792050263518557	0.22954775666480445	0.29531666911730575	0.217215071582704	3.6444807669521823E-4	3.6444807669521807E-4	-3690.6377079720287	0.0	-167.63051862661868
927000	-3856.104436620056	-168.80946935771453	-3687.2949672623413	337.2413633456732	1686.5065818598064	2382.541621867964	337.2413633456732	1686.5065818598064	568.0844766519953	5.458091091285744	0.24841486114123654	0.2526461118803931	0.2817239553956662	0.217215071582704	4.632212465571415E-4	4.6322124655714145E-4	-3687.2949672623413	0.0	-159.8390511461201
928000	-3859.234650045507	-159.96599865933854	-3699.2686513861686	181.13029160677232	1842.6176535987072	1401.707609392779	181.13029160677232	1842.6176535987072	487.3014519888705	4.831244302020542	0.26816026432035095	0.2569869398648046	0.2576448834124362	0.21720791240240817	7.904995562325562E-4	7.904995562325563E-4	-3699.2686513861686	0.0	-150.86438334753777
929000	-3861.862074416087	-167.63622870565888	-3694.225845710428	289.5770455145723	1734.1708996909072	2204.6619216332892	289.5770455145723	1734.1708996909072	476.01846340673694	4.603588413336647	0.268480460485232	0.245677856558733	0.29301464561314977	0.1928270373428852	5.256980526510992E-4	5.256980526510988E-4	-3694.225845710428	0.0	-159.01406078850934
930000	-3868.3849979659567	-170.74352999536947	-3697.641467970587	332.5524984555551	1691.1954467499245	2606.3552040020945	332.5524984555551	1691.1954467499245	577.0240405233119	4.806423124037554	0.2462815872854636	0.2450885710265108	0.27676510680550925	0.23186473488251633	4.421513627562408E-4	4.4215136275624085E-4	-3697.641467970587	0.0	-161.94668127930294
931000	-3852.956636428935	-159.75971944521376	-3693.196916983721	213.80964282435744	1809.938302381122	1577.4561524436197	213.80964282435744	1809.938302381122	372.94686971421015	4.64136302872144	0.25073773000685107	0.24049006298548598	0.2813636148465341	0.22740859216112888	7.42491616400089E-4	7.424916164000889E-4	-3693.196916983721	0.0	-151.12116691795163
932000	-3869.4865873747813	-174.36245616200583	-3695.1241312127754	416.90046932769997	1606.8474758777795	3006.0797297510494	416.90046932769997	1606.8474758777795	730.1694550397199	4.727748462738052	0.23375784391912724	0.26058517503752715	0.27824838888221676	0.22740859216112888	4.029048059999332E-4	4.0290480599993324E-4	-3695.1241312127754	0.0	-165.25879938353478
933000	-3896.5949784552545	-198.82408819923498	-3697.7708902560194	1067.3554469193402	956.3924982861392	7904.959354979006	1067.3554469193402	956.3924982861392	1260.7438891310712	6.125840882236141	0.2293199790566854	0.2314284187384077	0.3074051451813362	0.2318464570235707	1.5330792016543288E-4	1.5330792016543288E-4	-3697.7708902560194	0.0	-189.23773896371713
934000	-3866.9308453727026	-177.5994821810648	-3689.3313631916376	426.4220108643292	1597.3259343411503	3395.807930342345	426.4220108643292	1597.3259343411503	763.1070929152455	5.55012785264857	0.2426779143152798	0.24233055774856996	0.31031321219607316	0.20467831574007708	3.35429932494496E-4	3.3542993249449616E-4	-3689.3313631916376	0.0	-168.41810763010633
935000	-3864.051124961892	-170.32357148284305	-3693.727553479049	321.24768881203994	1702.5002563934395	2512.7063871443606	321.24768881203994	1702.5002563934395	564.9708872511743	5.671730799711303	0.2502512147035684	0.253009221605449	0.2960494771037754	0.2006900865872072	4.579133528375654E-4	4.579133528375652E-4	-3693.727553479049	0.0	-161.29116136077505
936000	-3869.8641240216234	-171.6766223248918	-3698.1875016967315	349.67725796502134	1674.070687240458	2713.1577300166746	349.67725796502134	1674.070687240458	607.9639893785813	4.947635655501416	0.2339506534732918	0.22867301991542383	0.3215443204825892	0.2158320061286952	4.0122125075968103E-4	4.01221250759681E-4	-3698.1875016967315	0.0	-162.88934348742967
937000	-3867.599212122588	-165.2312839956785	-3702.3679281269096	264.7871279690097	1758.9608172364697	2021.9046250736585	264.7871279690097	1758.9608172364697	526.6239747801416	4.009417735241132	0.2528178563853949	0.24564457675843032	0.2888146169178428	0.212722949938332	5.498610800782221E-4	5.49861080078222E-4	-3702.3679281269096	0.0	-156.61773827327298
938000	-3856.4460903665263	-164.40976651399632	-3692.03632385253	267.0594281124677	1756.6885170930118	1940.505030357468	267.0594281124677	1756.6885170930118	375.37503798611726	4.579609541812732	0.2420444623840425	0.23991269938226356	0.298330151863409	0.21971268637028496	5.782385299062112E-4	5.782385299062112E-4	-3692.03632385253	0.0	-156.0579789891828
939000	-3851.01560845387	-156.06889695409527	-3694.9467114997747	171.6929117266716	1852.055033478808	1345.9144351386835	171.6929117266716	1852.055033478808	307.33156510121466	4.91869047777005	0.24021795924196548	0.24916013589602917	0.3053192113723062	0.20530269348969915	8.66003430551968E-4	8.660034305519683E-4	-3694.9467114997747	0.0	-147.45966465272087
940000	-3848.8898760185643	-153.00417526646532	-3695.885700752099	170.33815222755393	1853.4097929779255	1202.8965556389971	170.33815222755393	1853.4097929779255	218.4635187644493	4.633270135605045	0.23561937291690466	0.22750228236202774	0.2990076520980376	0.23787069262303012	9.348884152833715E-4	9.348884152833717E-4	-3695.885700752099	0.0	-144.85265552746372
941000	-3864.3802713391724	-169.3067565516578	-3695.073514787515	301.178667602803	1722.5692776026765	2328.8003636618696	301.178667602803	1722.5692776026765	502.1927062875992	5.18632912587096	0.23903525396471276	0.23749530576719016	0.2947851236982764	0.2286843165698207	4.996437885752036E-4	4.996437885752033E-4	-3695.073514787515	0.0	-160.4892378324775
942000	-3872.61280574019	-178.68584588176336	-3693.926959858427	438.64526692052397	1585.1026782849556	3445.7864454345454	438.64526692052397	1585.1026782849556	925.2193627253678	4.826614765225978	0.2447544629673845	0.23898653741096976	0.29698889514560645	0.21927010447603934	3.3606862159437257E-4	3.360686215943725E-4	-3693.926959858427	0.0	-169.3345510415406
943000	-3892.4956394634933	-199.532547728754	-3692.9630917347395	1158.6344168865664	865.113528318913	8526.790737654796	1158.6344168865664	865.113528318913	2012.5597934676555	4.826614765225978	0.24959927741365137	0.23898653741096976	0.28407457921475693	0.22733960596062197	1.3598530323134423E-4	1.3598530323134423E-4	-3692.9630917347395	0.0	-189.22147492926368
944000	-3893.3048334349783	-203.91583342967473	-3689.3890000053034	1434.5224552282223	589.2254899772572	10618.992553878285	1434.5224552282223	589.2254899772572	2152.6462855305394	4.609943276167382	0.24959927741365137	0.23898653741096976	0.28407457921475693	0.22733960596062197	1.0320028837420177E-4	1.0320028837420177E-4	-3689.3890000053034	0.0	-193.7708709921402
945000	-3875.4773519250416	-181.7081835560448	-3693.769168368997	540.8719995066119	1482.8759456988676	4063.849089427128	540.8719995066119	1482.8759456988676	842.7579842526693	4.9692408604694895	0.24246162814100658	0.26479011135478053	0.29543456079290153	0.19731369971131135	2.84084263887678E-4	2.8408426388767786E-4	-3693.769168368997	0.0	-172.662570345137
946000	-3880.290575071642	-179.42055644978942	-3700.8700186218525	497.97601869136435	1525.7719265141152	3676.4913941802643	497.97601869136435	1525.7719265141152	828.9992245390329	5.035866277830127	0.23958877446918028	0.2273309361926291	0.30585847441310393	0.2272218149250867	2.983389105740811E-4	2.9833891057408113E-4	-3700.8700186218525	0.0	-170.36969843656712
947000	-3865.752698883269	-171.36878236894077	-3694.3839165143286	347.0212018145206	1676.7267433909587	2595.3517469703015	347.0212018145206	1676.7267433909587	664.1277965386063	4.793774796061464	0.24960434906030787	0.23585176536720528	0.3104403698296706	0.2041035157428162	4.0168622040566264E-4	4.016862204056625E-4	-3694.3839165143286	0.0	-162.5037354215815
948000	-3883.205564547629	-190.53475792654552	-3692.6708066210836	803.4651062136555	1220.282838991824	6031.127930284432	803.4651062136555	1220.282838991824	1284.005832928632	4.701874537935802	0.27278005104659087	0.23245428558664574	0.28974550143951067	0.20502016192725275	1.8097546548533723E-4	1.8097546548533725E-4	-3692.6708066210836	0.0	-181.18878366564653
949000	-3870.1108843582842	-178.47982991195306	-3691.6310544463313	469.1742243820923	1554.5737208233872	3550.2326450152377	469.1742243820923	1554.5737208233872	883.4213508258382	4.719954015995725	0.2697020751462516	0.22633572566783666	0.2930968692985886	0.21086532988732315	3.436035450921451E-4	3.436035450921451E-4	-3691.6310544463313	0.0	-169.1889052453388
950000	-3863.6063120622275	-171.63713852486774	-3691.96917353736	365.3306402806829	1658.4173049247966	2697.6764824839142	365.3306402806829	1658.4173049247966	526.3465743923288	4.45797462859476	0.24828969695585823	0.23856177949783455	0.2930968692985886	0.2200516542477186	4.063432141205774E-4	4.0634321412057764E-4	-3691.96917353736	0.0	-163.1993647514973
951000	-3874.9929066896652	-180.66265640645506	-3694.3302502832103	488.9628781155923	1534.7850670898872	3772.3964735096833	488.9628781155923	1534.7850670898872	658.6697330636027	5.164938233184535	0.2521826747867467	0.24302104853303189	0.2892038914677001	0.21559238521252128	2.9224003473451917E-4	2.922400347345192E-4	-3694.3302502832103	0.0	-171.99399385520354
952000	-3864.517770953145	-169.33467980738922	-3695.1830911457555	352.0419266662396	1671.70601853924	2484.44700013461	352.0419266662396	1671.70601853924	460.3648152678195	4.751297644703987	0.23957766035910222	0.25513277316495403	0.2909561758188426	0.21433339065710108	4.3659762678673546E-4	4.3659762678673536E-4	-3695.1830911457555	0.0	-160.9458983620412
953000	-3876.5156153052453	-174.60816102126546	-3701.90745428398	372.928190217582	1650.8197549878973	2785.672658245411	372.928190217582	1650.8197549878973	447.1242791140968	4.5992601927179955	0.2400910297380516	0.2586674629895685	0.2874214859942281	0.2138200212781517	3.8755503727475E-4	3.875550372747499E-4	-3701.90745428398	0.0	-166.42747939860854
954000	-3851.1518377776456	-157.3558649979845	-3693.795972779661	186.42505555429648	1837.322889651183	1401.6391138667286	186.42505555429648	1837.322889651183	253.7311666386151	4.150141593676746	0.2504445773922484	0.2544775823699711	0.29199001952981185	0.20308782070796863	7.623164707588606E-4	7.623164707588604E-4	-3693.795972779661	0.0	-149.39796291341978
955000	-3857.9653405264867	-169.79059970821103	-3688.1747408182755	336.9388489331067	1686.8090962723727	2439.006684276422	336.9388489331067	1686.8090962723727	482.98459200686926	4.688008531411655	0.2401311093709415	0.24163515427820498	0.30123296520622056	0.21700077114463293	4.697828603062072E-4	4.6978286030620694E-4	-3688.1747408182755	0.0	-161.2424670493384
956000	-3878.7414207966167	-179.26167167747946	-3699.479749119137	495.67349101557096	1528.0744541899085	3669.361396842085	495.67349101557096	1528.0744541899085	616.2966324693954	5.2736287049771615	0.26343085802144656	0.2252617115842775	0.283667684652917	0.22763974574135895	2.9864907413995964E-4	2.986490741399598E-4	-3699.479749119137	0.0	-170.6541905042661
957000	-3881.4232084144555	-187.53319411904525	-3693.8900142954103	617.6189651271703	1406.1289800783093	4944.700603197188	617.6189651271703	1406.1289800783093	1048.2318734002588	5.210847197891466	0.263628867880012	0.24709369260359745	0.283667684652917	0.20560975486347352	2.1849776468300843E-4	2.184977646830085E-4	-3693.8900142954103	0.0	-178.30102853064395
958000	-3867.03996568698	-180.35689078187653	-3686.6830749051032	521.8749197052854	1501.8730255001942	3773.257853855672	521.8749197052854	1501.8730255001942	993.7540632976132	4.287739063163404	0.2629301090817614	0.24418243052500777	0.2920600992942599	0.20082736109897087	3.1534652419509736E-4	3.1534652419509725E-4	-3686.6830749051032	0.0	-171.06842781860232
959000	-3873.571193414643	-176.4908618858385	-3697.0803315288044	483.75155720067	1539.9963880048094	3372.860747193468	483.75155720067	1539.9963880048094	661.6461925816745	5.300228506758344	0.2245999601727369	0.23870767748132013	0.3122947845782298	0.224397577767713	3.4886364963793165E-4	3.4886364963793154E-4	-3697.0803315288044	0.0	-167.5592750039526
